DeviceSerial;Name1;Name2;DevicePositionID;StatusID;ExternalRef
8110580;P&P PLATTEKLOOF;ABCPT13930D;1;4;13930D
8110855;GILLWELL MALL LG;ABESL12057D;1;4;12057D
8110435;BEACON BAY SPRAGS 2;ABESL90075D;1;4;90075D
8104582;BOXER HLABISA;RCBFW67;2;4;FW67
8107057;SPAR MAPUMULO;ABPMB11654;2;4;11654
8107056;SPAR MAPUMULO;ABPMB11654D;1;4;11654D
8110792;WESFLEUR ENTRANCE;ABCPT8953D;1;4;8953D
8110477;VAN GATE MALL;ABCPT13876D;1;4;13876D
8102011;RAMSGATE SPAR;PSHD833;2;4;D833
8097150;ADRIATI LODGE;ABNEL12919D;1;4;12919D
8110560;ENBERG;ABCPT12344D;1;4;12344D
8110851;LANDSDOWNE CORNER;ABCPT91021D;1;4;91021D
8106995;SASOL NGCOBO;MTH93148;2;5;93148
8107004;SASOL NGCOBO;MTH93148D;1;4;93148D
8095418;SASOL NGCOBO;MTH93167;2;4;93167
8109519;BOXER WILLOWVALE;MTHGW06;2;4;GW06
8109518;SPAR ELLIOTDALE;MTHDF59;2;4;DF59
8109474;SPAR ELLIOTDALE;MTHDF59D;1;4;DF59D
8108264;COGHLAN TRADING STORE;MTH6971131;2;4;6971131
8109476;WSU BUTTERWORTH;ESLGH78;2;4;GH78
8109553;WSU BUTTERWORTH;ESLGH78D;1;4;GH78D
8109568;NGQAMAKHWE;ESLC405;2;4;C405
8109560;NGQAMAKHWE;ESLC405D;1;4;C405D
8109563;KAROO GARDENS;PEDH06;2;4;DH06
8110158;KAROO GARDENS;PEDH06D;1;4;DH06D
8110818;UCT;ABCPT12573D;1;4;12573D
8110568;SUN VALLEY MALL;ABCPT12511D;1;4;12511D
8110970;ADDO SERVICE STAT 2;ABPE9234D;1;4;9234D
8110976;ANNEECOS CASH;ABPE91024D;1;4;91024D
8110895;BESSIES;ABPE11999D;1;4;11999D
8110904;BLOEMENDAL MOTORS;ABPE12717D;1;4;12717D
8110934;BLUE BAY CENTRE;ABPE13799D;1;4;13799D
8110947;BLUEWATER BAY;ABPE13008D;1;4;13008D
8110932;BP DESPATCH;ABPE8792D;1;4;8792D
8110905;CALTEX TOBY'S MOTORS;ABPE91245D;1;4;91245D
8110933;CALTEX WESTERING;ABPE9522D;1;4;9522D
8110877;CENTENARY MOTORS;ABPE90501D;1;4;90501D
8110880;CLEARY PARK G2;ABPE90437D;1;4;90437D
8110903;DAKU SQUARE;ABPE90015D;1;4;90015D
8111001;DESAIS CASH & CARRY;ABPE91242D;1;4;91242D
8111029;DRIFTSANDS S/MARKET;ABPE90883D;1;4;90883D
8111015;ENGEN ALGOA PARK;ABPE8723D;1;4;8723D
8111032;TOTAL DESPATCH 2;ABPE13221D;1;4;13221D
8111030;ENGEN LINTON GRANGE;ABPE13019D;1;4;13019D
8111002;ENGEN MILLENIUM;ABPE91392D;1;4;91392D
8110986;EXEL CALEDON MOTORS;ABPE91261D;1;4;91261D
8110999;FAMHEALTH MEDIPARK;ABPE11304D;1;4;11304D
8110878;FIRST STOP LIQUORS;ABPE13741D;1;4;13741D
8111003;FOONGS;ABPE11760D;1;4;11760D
8111033;HIRA VIDEO;ABPE11047D;1;4;11047D
8110879;HUMERAIL CENTRE;ABPE9542D;1;4;9542D
8111059;KENAKO MALL;ABPE13233D;1;4;13233D
8110889;KORSTEN MALL 1;ABPE13286D;1;4;13286D
8110919;KRAGGA KAMMA CENTRE;ABPE13234D;1;4;13234D
8110888;KWANOBUHLE BRANCH;ABPE91035D;1;4;91035D
8110898;KWANOBUHLE PICARDI;ABPE9548D;1;4;9548D
8110917;KWAZAKHELE CENTRE;ABPE91103D;1;4;91103D
8110899;LANGA CASH & CARRY;ABPE91266D;1;4;91266D
8110954;LOMBARDS GENERAL;ABPE11951D;1;4;11951D
8110962;METLIFE PLAZA;ABPE13018D;1;4;13018D
8110939;MOTHERWELL CENTRE 1;ABPE90657D;1;4;90657D
8110975;MOTHERWELL NU30;ABPE90893D;1;4;90893D
8110937;MOUNT PLEASANT;ABPE10539D;1;4;10539D
8110955;NEW BRIGHTON PLAZA 1;ABPE13917D;1;4;13917D
8110938;NOAKALI MINI MARKET;ABPE90318D;1;4;90318D
8110916;PARK KAFEE;ABPE11045D;1;4;11045D
8110965;PE AIRPORT;ABPE11643D;1;4;11643D
8110964;PE AVONDALE CENTRE;ABPE8571D;1;4;8571D
8110956;PE KWANOBUHLE 1;ABPE13090D;1;4;13090D
8110944;PE WALKER DRIVE;ABPE12476D;1;4;12476D
8111041;PEP PIER 14;ABPE11358D;1;4;11358D
8110997;PNP PENFORD 1;ABPE9728D;1;4;9728D
8111013;PNP WARMER;ABPE8502D;1;4;8502D
8111010;SASOL BUFFELSFONTEIN;ABPE11139D;1;4;11139D
8110914;SASOL CAPE ROAD;ABPE11116D;1;4;11116D
8110915;SASOL COMMERCIAL;ABPE13370D;1;4;13370D
8110907;SASOL DISA AVENUE;ABPE11499D;1;4;11499D
8110909;SASOL FIGTREE;ABPE13239D;1;4;13239D
8110890;SASOL MOTHERWELL;ABPE11373D;1;4;11373D
8110913;SASOL STANFORD ROAD;ABPE11328D;1;4;11328D
8110920;SASOL WALKER DRIVE;ABPE12862D;1;4;12862D
8110980;SHELL DONKIN;ABPE12093D;1;4;12093D
8110872;SHOPRITE GREENACRES;ABPE9104D;1;4;9104D
8110910;SHOPRITE UITENHAGE;ABPE9299D;1;4;9299D
8111011;SHOWGROUND LIQUORS;ABPE12891D;1;4;12891D
8111043;SOWETO ON SEA;ABPE10245D;1;4;10245D
8111012;SPAR 5 WAYS;ABPE13224D;1;4;13224D
8111035;SPAR ALGOA PARK 1;ABPE8577D;1;4;8577D
8111004;SPAR ASPEN 1;ABPE9934D;1;4;9934D
8111020;SPAR BEETLESTONE ROAD;ABPE8704D;1;4;8704D
8111036;SPAR BURT DRIVE;ABPE13057D;1;4;13057D
8111037;SPAR GELVANDALE 1;ABPE8985D;1;4;8985D
8110991;SPAR HUNTERS 1;ABPE10926D;1;4;10926D
8111005;SPAR MERCARDO;ABPE9936D;1;4;9936D
8110990;SPAR NEWTON PARK;ABPE13026D;1;4;13026D
8111023;SPAR THE ACRES;ABPE91203D;1;4;91203D
8111024;SUPERSPAR BRIGHTON;ABPE90651D;1;5;90651D
8111040;THE BRIDGE 1;ABPE8079D;1;4;8079D
8110983;THEMBELANI BOTTLE STORE 1;ABPE11704D;1;4;11704D
8111025;UITENHAGE GAMBLE 1;ABPE8735D;1;4;8735D
8110995;UITENHAGE MALL;ABPE8825D;1;4;8825D
8110885;VANANI SUPERMARKET;ABPE91055D;1;4;91055D
8111016;VIDEO GALAXY;ABPE12700D;1;4;12700D
8111018;VWSA UITENHAGE;ABPE10139D;1;4;10139D
8111034;WESTWAY CAFE;ABPE90347D;1;4;90347D
8110902;WILLIAM MOFFETT 2;ABPE13235D;1;4;13235D
8111019;WILLIAM MOFFETT 2;ABPE1323D;1;4;1323D
8110550;ADELPHI;ABCPT90033D;1;4;90033D
8109955;LUSIKISIKI PLAZA;MTHGH97;2;4;GH97
8109958;LUSIKISIKI PLAZA;MTHGH97D;1;4;GH97D
8109551;ASHTON DDU;CPTCZ51;2;4;CZ51
8110561;ASHTON DDU;CPTCZ51D;1;4;CZ51D
8109542;ENGEN MONTAQUE;CPTDN40;2;4;DN40
8109540;ENGEN MONTAQUE;CPTDN40D;1;4;DN40D
8109925;PRINCE ALFRED;CPTFY21;2;4;FY21
8109564;PRINCE ALFRED;CPTFY21D;1;4;FY21D
8109937;U SAVE WOOLSLEY;CPTR924;2;4;R924
8109951;U SAVE WOOLSLEY;CPTR924D;1;4;R924D
8109959;CALEDON CASINO;CPTCM24;2;4;CM24
8109901;CALEDON CASINO;CPTCM24D;1;4;CM24D
8110545;HERMANUS OFFSITE;CPTD226;2;4;D226
8109498;HERMANUS OFFSITE;CPTD226D;1;4;D226D
8109960;SHELL RIVIERSONDEREND DDU;CPTD717;2;4;D717
8109905;SHELL RIVIERSONDEREND DDU;CPTD717D;1;4;D717D
8109961;SHELL HERMANUS;CPTDN76;2;4;DN76
8109956;SHELL HERMANUS;CPTDN76D;1;4;DN76D
8109928;GAANSBAAI GATEWAY;CPTGN18;2;4;GN18
8109904;GAANSBAAI GATEWAY;CPTGN18D;1;4;GN18D
8110064;STRUISBAAI;CPTM339;2;4;M339
8109906;STRUISBAAI;CPTM339D;1;4;M339D
8109950;HERMANUS STATION;CPTR168;2;4;R168
8109926;HERMANUS STATION;CPTR168D;1;4;R168D
8109924;GATEWAY CENTRE HERMANUS;CPTP400;2;4;P400
8109954;GATEWAY CENTRE HERMANUS;CPTP400D;1;4;P400D
8106964;EAST PARK CENTRAL;ABPTA10111D;1;4;10111D
8107012;TOTAL WAVERLEY;ABPTA9845D;1;4;9845D
8110180;SILVERTON SPAR;ABPTA12030D;1;4;12030D
8109806;P&P CAPE GATE;ABCPT13334D;1;4;13334D
8110135;SONATA SPAR;ABCPT9904D;1;4;9904D
8110838;TYGERVALLEY EDGARS;ABCPT13874D;1;4;13874D
8110495;RIDGEWORTH 7/11;ABCPT9400D;1;4;9400D
8110434;SPAR UITZIGHT;ABCPT10453D;1;4;10453D
8109894;STELLENBERG SPAR;ABCPT10184D;1;4;10184D
8109816;COBLE WALK CENTRE;ABCPT11278D;1;4;11278D
8110118;PINEHURST;ABCPT90826D;1;4;90826D
8109946;P&P BRACKENFELL 2;ABCPT9765D;1;4;9765D
8109841;DE TYGER KWIKSPAR;ABCPT12413D;1;4;12413D
8110974;CASINO SMOKING;ABPE12875D;1;4;12875D
8110886;PE SUNRIDGE PARK;ABPE8824D;1;4;8824D
8110876;KORSTEN SQUARE;ABPE90248D;1;4;90248D
8110816;WOOLWORTHS GARDEN ROUTE MALL;ABGEO8996D;1;4;8996D
8111157;CALTEX STAG;ABDBN13595D;1;4;13595D
8111138;SASOL WINDER STR;ABDBN12059D;1;4;12059D
8111140;ADDINGTON HOSPITAL;ABDBN8834D;1;4;8834D
8111090;NORTH BEACH 1;ABDBN8334D;1;4;8334D
8111145;GAME UMGENI;ABDBN13802D;1;4;13802D
8111092;BP WEST STREET;ABDBN12909D;1;4;12909D
8111139;STAMFORD HILL;ABDBN12115D;1;4;12115D
8111091;MOSES MABIDA STADIUM;ABDBN90767D;1;4;90767D
8111158;THE WHEEL 1;ABDBN8527D;1;4;8527D
8111131;SASOL NMR;ABDBN12427D;1;4;12427D
8111162;PEARLS OF UMHLANGA;ABDBN12254D;1;4;12254D
8111108;DURBAN TECHNIKON;ABDBN9456D;1;4;9456D
8111122;EMBASSY;ABDBN8813D;1;4;8813D
8111121;SEAPOINT TOWERS;ABDBN90615D;1;4;90615D
8111207;U SHAKA;ABDBN10970D;1;4;10970D
8111159;TOYOTA PROSPECTION;ABDBN12937D;1;4;12937D
8111094;SPAR WINKELSPRUIT;ABDBN12161D;1;4;12161D
8108998;WINKELSPRUIT 1;ABDBN8461D;1;4;8461D
8111231;BOXER ISIPINGO;ABDBN90754D;1;4;90754D
8111087;PILANI VALLEY;ABDBN11163D;1;4;11163D
8111161;UMLAZI ENGEN;ABDBN10000D;1;4;10000D
8111222;UMLAZI CALTEX;ABDBN9880D;1;4;9880D
8111061;ISIPINGO ENGEN;ABDBN8635D;1;4;8635D
8111142;ADAMS MISSION KWAMAKUTA;ABDBN8631D;1;4;8631D
8111060;ISIPINGO NESSAS;ABDBN12495D;1;4;12495D
8111133;SHELL GRANTS;ABDBN9868D;1;4;9868D
8111143;TOTI TOWERS;ABDBN8529D;1;4;8529D
8111109;ARBOUR TOWN 1;ABDBN90046D;1;4;90046D
8111124;U SAVE UMLAZI;ABDBN91305D;1;4;91305D
8111047;UMLAZI HOSPITAL;ABDBN11690D;1;4;11690D
8111290;DOONSIDE;ABDBN8708D;1;4;8708D
8111117;INANDA VIEW VALLEY;ABDBN13553D;1;4;13553D
8111084;SHELL SAVANAH SERVICE STATION;ABDBN8524D;1;4;8524D
8111271;LILLIES QUARTERS;ABDBN91193D;1;4;91193D
8111110;FIELDS HILL SHELL;ABDBN12160D;1;4;12160D
8111130;WATER CREST MALL;ABDBN90755D;1;4;90755D
8111135;WATERFALL;ABDBN8430D;1;4;8430D
8111153;PINE CREST BRANCH 1;ABDBN13167D;1;4;13167D
8111156;RICHDENS SPAR;ABDBN90964D;1;4;90964D
8111063;KINGS ROAD;ABDBN13494D;1;4;13494D
8111168;KLOOF BRANCH;ABDBN8656D;1;4;8656D
8111046;FOURWAYS SPAR;ABDBN8767D;1;4;8767D
8111154;ENGEN POLO PONY;ABDBN9592D;1;4;9592D
8111150;SANLAM CENTRE PNT;ABDBN8494D;1;4;8494D
8111149;HILLCREST HERITAGE;ABDBN11452D;1;4;11452D
8111232;HILLCREST BRANCH;ABDBN1231D;1;4;1231D
8109988;BALLITO LIFESTYLE;ABDBN10573D;1;4;10573D
8111185;UMDHLOTI CENTRE;ABDBN8812D;1;4;8812D
8107044;SPAR STANGER;ABDBN10971D;1;4;10971D
8111107;HIBISCUS MALL;ABPSH10430D;1;4;10430D
8111080;SPACE CITY;ABDBN90740D;1;4;90740D
8107058;SASOL STANGER;ABDBN13704;2;4;13704
8107063;SASOL STANGER;ABDBN13704D;1;4;13704D
8111173;SPAR TIFFANY'S;ABDBN13976D;1;4;13976D
8111166;AUTO CITY JOOSUB CENTRE;ABDBN12185D;1;4;12185D
8111083;MICA BALLITO;ABDBN13364D;1;4;13364D
8111186;SHELL GREENFIELDS;ABDBN12459D;1;4;12459D
8111191;SASOL KING SHAKA;ABDBN13241D;1;4;13241D
8111188;SASOL SALT ROCK;ABDBN13714D;1;4;13714D
8111183;ENGEN MITCHELL PARK;ABDBN13867D;1;4;13867D
8109565;SHELL INNES ROAD;ABDBN10822D;1;4;10822D
8111180;WINDERMERE BRANCH;ABDBN11235D;1;4;N11235D
8111195;SASOL UMGENI;ABDBN11016D;1;4;11016D
8111193;WESTVILLE PNP;ABDBN9189D;1;4;9189D
8111202;SMALL BUSINESS;ABDBN9905D;1;4;9905D
8111190;331 WEST STREET;ABDBN13686D;1;4;13686D
8111199;ALBERT STREET;ABDBN8178D;1;4;8178D
8111187;GAME WEST STREET;ABDBN8111D;1;4;8111D
8111194;WARWICK ENGEN;ABDBN12340D;1;4;12340D
8111179;THE WORKSHOP;ABDBN8523D;1;4;8523D
8111182;MUSGRAVE CENTRE;ABDBN8455D;1;4;8455D
8111206;BRIDGE CITY 1;ABDBN90775D;1;4;90775D
8111170;SHELL KWAMASHU;ABDBN11827D;1;4;11827D
8111248;BROOKDALE;ABDBN12885D;1;4;12885D
8111258;INANDA DUBE VILLAGE;ABDBN9828D;1;4;9828D
8111261;BROWNS HYPER STORE;ABDBN13549D;1;4;13549D
8111250;NEWLANDS CITY SHELL;ABDBN12192D;1;4;12192D
8111254;GOOLAMS SERVICE STATION;ABDBN12466D;1;4;12466D
8111255;CHINA MALL;ABDBN90477D;1;4;90477D
8111259;SPAR STARWOOD;ABDBN12925D;1;4;12925D
8111262;NEWPARK ENGEN;ABDBN12478D;1;4;12478D
8111264;PHOENIX ACROPOLIS;ABDBN13073D;1;4;13073D
8111267;SHELL NORTHERN DRIVE;ABDBN8368D;1;4;8368D
8111268;PHOENIX BRANCH;ABDBN13016D;1;4;13016D
8111265;KWAMASHU SSC;ABDBN9114D;1;4;9114D
8111125;HEAVENSIDE;ABDBN11090D;1;4;11090D
8111147;MALVERN ENGEN;ABDBN12456D;1;4;12456D
8111269;COWIES HILL SPAR;ABDBN12186D;1;4;12186D
8111208;SHELL ROYAL S/S NDS;ABDBN12336D;1;4;12336D
8111209;CALTEX QUEENSMEAD;ABDBN91304D;1;4;91304D
8111052;ENGEN BAYVIEW MOTORS;ABDBN90159D;1;4;90159D
8111225;JAMAICA MOTORS;ABDBN12329D;1;4;12329D
8111217;COURTYARD CENTRE;ABDBN11333D;1;4;11333D
8111211;KNOWLES CENTRE;ABDBN8127D;1;4;8127D
8111214;CALTEX 5 STAR;ABDBN90759D;1;4;90759D
8111212;SASOL COWIES HILL;ABDBN12210D;1;4;12210D
8111244;PARADISE JUNCTION;ABDBN8565D;1;4;8565D
8111213;ST JOHNS;ABDBN9516D;1;4;9516D
8111280;CALTEX BLUFF;ABDBN13798D;1;4;13798D
8111238;DIRK'S SPAR;ABDBN12127D;1;4;12127D
8111272;TOTI MALL;ABDBN10302D;1;4;10302D
8111282;ENGEN AUSTERVILLE 1;ABDBN13932D;1;4;13932D
8111273;CALTEX BILWER;ABDBN11390D;1;4;11390D
8111246;SOUTHWAY MALL;ABDBN9045D;1;4;9045D
8111287;KWAMNYANDU SHOP CENTRE 1;ABDBN12159D;1;4;12159D
8111236;ESRAY MOTORS BLUFF;ABDBN12152D;1;4;12152D
8111281;CLAIRWOOD;ABDBN13287D;1;4;13287D
8111289;CALTEX MODERN TOWERS;ABDBN13638D;1;4;13638D
8111296;BLUFF SUPER SPAR;ABDBN9885D;1;4;9885D
8111293;UMLAZI MALL;ABDBN9371D;1;4;9371D
8108466;FIELD STREET;ABDBN11804D;1;4;11804D
8111245;BUFFELDALE;DBN05244;2;4;5244
8111169;BUFFELDALE;DBN05244D;1;4;05244D
8111295;MALVERN BRANCH;ABDBN9321D;1;4;9321D
8111278;UMBILO BRANCH;ABDBN8303D;1;4;8303D
8111275;SASOL BELLAIR;ABDBN12081D;1;4;12081D
8111285;BAY HEADS S/S NDS;ABDBN12380D;1;4;12380D
8111318;OVERPORT CITY;ABDBN91488D;1;4;91488D
8111307;RESERVOIR HILLS CENTRE;ABDBN11138D;1;4;11138D
8111297;OVERPORT SPARKPORT;ABDBN8915D;1;4;8915D
8111308;SPRINGFIELD NANDO'S;ABDBN9057D;1;4;9057D
8111298;SASOL O'FLARETHY ROAD;ABDBN12860D;1;4;12860D
8111163;PHOENIX BRANCH;ABDBN12103D;1;4;12103D
8111316;GOGO MOTORS;ABDBN12149D;1;4;12149D
8111317;DAVENPORT BRANCH;ABDBN10812D;1;4;10812D
8111311;LUTHULI HOSPITAL;ABDBN12973D;1;4;12973D
8111315;BEREA CENTRE;ABDBN8367D;1;4;8367D
8111319;KING EDWARD HOSPITAL;ABDBN13077D;1;4;13077D
8111314;PAVILLION BRANCH;ABDBN9288D;1;4;9288D
8111321;MAHATMA GHANDI;ABDBN13936D;1;4;13936D
8111301;CALTEX SUBURBUN;DBN11913D;1;4;11913D
8111300;CHECKERS VIRGINIA;ABDBN13137D;1;4;13137D
8111114;SASOL MT EDGECOMBE;ABDBN90232D;1;4;90232D
8111240;DURBAN NORTH WOOLIES;ABDBN10946D;1;4;10946D
8111167;OLD MILL CONVENIENCE;ABDBN12272D;1;4;12272D
8111204;GREENBURY SHELL;ABDBN12020D;1;4;12020D
8111234;WESTVIEW MOTORS;ABDBN11469D;1;4;11469D
8111309;FAIRWAY MOTORS;ABDBN12150D;1;4;12150D
8111205;GATEWAY ENT 5;ABDBN9784D;1;4;9784D
8111218;GATEWAY ENTERTAINMENT;ABDBN9783D;1;4;9783D
8111100;GATEWAY SPAR;ABDBN9782D;1;4;9782D
8111096;LA LUCIA MALL;ABDBN8480D;1;4;8480D
8111219;GAME LA LUCIA;ABDBN9532D;1;4;9532D
8111203;THE CRESCENT U/ROCK;ABDBN8456D;1;4;8456D
8109774;WINDMILL CASINO;ABBFN8991D;1;4;8991D
8110018;DULLSTROOM;WITB983;2;4;B983
8109833;DULLSTROOM;WITB983D;1;4;B983D
8109939;SPAR DIE BOORD;ABCPT12501D;1;4;12501D
8110100;SPAR PAARL EAST;ABCPT11072D;1;4;11072D
8110864;EDEN MEANDER;ABGEO91188D;1;4;91188D
8110987;STEILLOOP;POLB147;2;4;B147
8111042;STEILLOOP;POLB147D;1;4;B147D
8111247;KWAMASHU NEW CENTRE;ABDBN10370D;1;4;10370D
8100835;BOXER ELLIOTDALE;MTHDL84;2;4;DL84
8108306;BOXER ELLIOTDALE;MTHDL84D;1;4;DL84D
8094310;BOXER NQELENI;MTHZ412;2;4;Z412
8111353;HARDING 2;PSHH257;2;4;H257
8113768;HARDING 2;PSHH257D;1;4;H257D
8113067;HARDING OFFSITE 1;PSHM352;2;4;M352
8113128;HARDING OFFSITE 1;PSHM352D;1;4;M352D
8113068;HARDING 3;PSHW112;2;4;W112
8113088;HARDING 3;PSHW112D;1;4;W112D
8110061;PANORAMA HOSPITAL;ABCPT10538D;1;4;10538D
8111274;SHELL EDWIN SWALES;ABDBN12171D;1;4;12171D
8110470;BP CLOCK TOWER;ABCPT11485D;1;4;11485D
8108669;ZENEX OAK TREE;ABJHB12569;2;4;12569
8108656;ZENEX OAK TREE;ABJHB12569D;1;4;12569D
8110948;CALTEX WILLIAM MOFFET;ABPE13621D;1;4;13621D
8111027;KWADWESI ZIYABUYA;ABPE10198D;1;4;10198D
8103687;CHECKOUT MARIANHILL;ABDBN12406D;1;4;12406D
8111171;GLENWOOD VILLAGE;ABDBN11080D;1;4;11080D
8102151;BOXER KING WILLIAMS TOWN;ESLK761;2;4;K761
8111303;UNIVERSITY OF NATAL;ABDBN8149D;1;4;8149D
8110211;SASOL FONTEIN;ABVER10823D;1;4;10823D
8108922;PROMANADE;ABNEL11668D;1;4;11668D
8110317;THREE RIVERS;ABVER10323D;1;4;10323D
8110253;CHARINA CENTRE;ABVER9180D;1;4;9180D
8109081;EMALAHLENI CASINO;ABNEL8583D;1;4;8583D
8109272;KWANYAMAZANE BRANCH;ABNEL9507D;1;4;9507D
8109274;TOTAL PEKAN PARK;ABNEL13126D;1;4;13126D
8109084;SPAR STEILTES;ABNEL9113D;1;4;9113D
8109289;ENGEN ELMADRE MOTORS;ABNEL13307D;1;4;13307D
8109087;SONPARK NELSPRUIT 1;ABNEL10258D;1;4;10258D
8108954;KINGS WAY MALL;ABNEL91453D;1;4;91453D
8109098;ILANGA MALL 2;ABNEL90967D;1;4;90967D
8110726;SASOL MALAMULELE;LTT06186304;2;4;06186304
8110645;SASOL MALAMULELE;LTT06186304D;1;4;06186304D
8110196;PHAHLADIRA MALL;POLB957;2;4;B957
8109326;PHAHLADIRA MALL;POLB957D;1;4;B957D
8109921;SANTYGER BRANCH;ABCPT8447D;1;4;8447D
8110210;MALL AT MOTSIYA;WITB966;2;4;B966
8110256;MALL AT MOTSIYA;WITB966D;1;4;B966D
8108442;CAMBRIDGE PINETOWN;DBNDB29;2;4;DB29
8108241;KOMGA FUEL;ESL08822154;2;4;08822154
8109794;KOMGA FUEL;ESL08822154D;1;4;08822154D
8108432;MORALENG;UBRTB94002;2;4;94002
8108423;MORALENG;UBRTB94002D;1;4;94002D
8109048;BENMORE GARDENS;ABJHB8573D;1;4;8573D
8108457;BLY VOOR CENTRE;ABJHB11457D;1;4;11457D
8111277;P 'N P EST COURT;PMB7541186;2;4;7541186
8111260;P 'N P EST COURT;PMB7541186D;1;4;7541186D
8111175;TAMS SUPERSPAR;PEFT39;2;4;FT39
8111227;TAMS SUPERSPAR;PEFT39D;1;4;FT39D
8110565;DENNY MOTORS;NCSDG43;2;4;DG43
8111252;DENNY MOTORS;NCSDG43D;1;4;DG43D
8110592;CALTEX KRANSKOP;PMB7541155;2;4;7541155
8111579;CALTEX KRANSKOP;PMB7541155D;1;4;7541155D
8110026;ENGEN GREYTOWN;PMB6967158;2;4;6967158
8110567;ENGEN GREYTOWN;PMB6967158D;1;4;6967158D
8108767;ILLOVU NOORDSBERG;PMB9685167;2;4;9685167
8108602;ILLOVU NOORDSBERG;PMB9685167D;1;4;9685167D
8108788;MAVUNDLA SQUARE;PMB6967155;2;4;6967155
8108855;MAVUNDLA SQUARE;PMB6967155D;1;4;6967155D
8110188;SONDELA STORE MATATIELE;PSH06971130;2;4;06971130
8108691;RCB TEST DEVICE;RCBTEST;10;4;RCBTEST
8108584;ENGEN KAGISO;ABJHB11105D;1;4;11105D
8109197;THE VILLAGE;ABNEL10222D;1;4;10222D
8108850;PNP CARLTONVILLE;ABJHB8488D;1;4;8488D
8108851;SHOPRITE RIDGEWAY;ABJHB13678D;1;4;13678D
8108477;JORRISEN PLACE 1;ABJHB9648D;1;4;9648D
8110219;SHOPRITE MONTAGU;CPT7597251;2;4;7597251
8110193;SHOPRITE MONTAGU;CPT7597251D;1;4;7597251D
8110190;LUDIDI MOUNT FRERE;MTHX631;2;4;X631
8109819;LUDIDI MOUNT FRERE;MTHX631D;1;4;X631D
8108616;QUMBU RETAIL CENTRE;MTHY298;2;4;Y298
8109339;QUMBU RETAIL CENTRE;MTHY298D;1;4;Y298D
8109455;MTHATHA PLAZA;ABMTH13591D;1;4;13591D
8109181;MOBILE;JHBB118;2;4;B118
8111276;SUPER SAFE;PMB7541191;2;4;7541191
8110647;DELFT SHOPPING CENTRE;ABCPT8810D;1;4;8810D
8110098;GEORGE AIRPORT;GEO7597252;2;4;7597252
8110069;GEORGE AIRPORT;GEO7597252D;1;4;7597252D
8109963;KOMATIPOORT;NELGH63;2;4;GH63
8110059;KOMATIPOORT;NELGH63D;1;4;GH63D
8109782;GREENDALE SPAR;PMB7541190;2;4;7541190
8109941;PRICE PARADISE VAALWATER;POL6186278;2;4;6186278
8111304;NEW MARKET BRANCH 1;ABJHB91324D;1;4;91324D
8096142;CARLTONVILLE MALL;UBVER90116;2;4;90116
8100617;CARLTONVILLE MALL;UBVER90116D;1;4;90116D
8107036;BOXER MOKOPANE;POLBR26;2;4;BR26
7541062;BOXER MOKOPANE;POLBR26D;1;4;BR26D
8107091;SASOL LUSIKISIKI;MTH07593150;2;4;07593150
8107028;SASOL LUSIKISIKI;MTH07593150D;1;4;07593150D
8111241;NTABANKULU PLAZA;PSH08822155D;1;4;08822155D
8111172;KRIEL MALL;WITDC61;2;4;DC61
8111216;KRIEL MALL;WITDC61D;1;4;DC61D
8090702;PHAHLADIRA MALL;POL6186260;2;4;6186260
7541106;PHAHLADIRA MALL;POL6186260D;1;4;6186260D
8110320;MFULA MALL;NCSB919;2;4;B919
8110008;MFULA MALL;NCSB919D;1;4;B919D
8110233;MELVILLES CORNER;GEOFY97;2;4;FY97
8110259;MELVILLES CORNER;GEOFY97D;1;4;FY97D
8109582;SPAR BALFOUR;KEMH038;2;4;H038
8110163;SPAR BALFOUR;KEMH038D;1;4;H038D
8110232;SPAR BIZANA;PSH8822157;2;4;8822157
8107081;SPAR BIZANA;PSH8822157D;1;4;8822157D
8107059;HARDING CORNER;ABPSH12611;2;4;H12611
8111123;HARDING CORNER;ABPSH12611D;1;4;12611D
8096663;BOXER STEELPOORT;NELL566;2;4;L566
8111079;BOXER STEELPOORT;NELL566D;1;4;L566D
8109126;SASOL BETHAL;WITN139;2;4;N139
8097880;SASOL BETHAL;WITN139D;1;4;N139D
8099722;NTSIZWE MALL;MTHGY07;2;4;GY07
8106884;NTSIZWE MALL;MTHGY07D;1;4;GY07D
8098545;DISPOSED DEVICES;NULL;NULL;NULL;NULL
8098979;DISPOSED DEVICES;NULL;NULL;NULL;NULL
8100615;DISPOSED DEVICES;NULL;NULL;NULL;NULL
8100631;DISPOSED DEVICES;NULL;NULL;NULL;NULL
8100735;DISPOSED DEVICES;NULL;NULL;NULL;NULL
8100722;DISPOSED DEVICES;NULL;NULL;NULL;NULL
8100723;DISPOSED DEVICES;NULL;NULL;NULL;NULL
8100517;DISPOSED DEVICES;NULL;NULL;NULL;NULL
8100538;DISPOSED DEVICES;NULL;NULL;NULL;NULL
8100465;DISPOSED DEVICES;NULL;NULL;NULL;NULL
8100148;DISPOSED DEVICES;NULL;NULL;NULL;NULL
8100265;DISPOSED DEVICES;NULL;NULL;NULL;NULL
8100369;DISPOSED DEVICES;NULL;NULL;NULL;NULL
8102146;DISPOSED DEVICES;NULL;NULL;NULL;NULL
8102347;DISPOSED DEVICES;NULL;NULL;NULL;NULL
